"sim.counter" "Tips" "y" "x1" "x2" "x3" "x4" "x5" "x6" "x7" "diet"
"615" 34 Tl 1.838223 1.894235 1.496928 -0.201412600  1.1924750000 0.9341616 -0.0163242600 -0.1170245384 "Carnivore"
"616" 34 Mc 1.839064 1.723248 1.396849 -0.410602000  1.0264720000 1.1671452 -0.2428802000  0.6447678491 "Carnivore"
"617" 34 My 1.704120 1.681374 1.459385 -0.131511200  0.8894885000 1.0066805 -0.1901845000  0.7157247033 "Herbivore"
"618" 34 Pb 2.028061 1.809773 1.483728 -0.375773400  1.0337260000 1.3232719  0.1432425000  0.7600556264 "Herbivore"
"619" 34 Ph 1.655084 1.933617 1.524762 -0.158327800  0.9582228000 1.1179063  0.2066697000  0.4615905780 "Herbivore"
"620" 34 Pg 1.858620 1.952358 1.538123  0.069445860  0.9887978000 1.1125842  0.0850675400  1.7730951040 "Herbivore"
"621" 34 Pa 1.840593 1.879852 1.591801  0.103920200  0.7055781000 1.1496418  0.2722832000  0.1954170092 "Herbivore"
"622" 34 Pm 2.079400 1.760850 1.492934 -0.115290300  0.9374391000 0.9555675  0.0715512000 -0.9445293864 "Ommnivore"
"623" 34 Tt 1.907369 1.851376 1.512979 -0.004427796  0.9056892000 0.9925009 -0.1241152000  0.1018559324 "Ommnivore"
"624" 34 Ts 1.876968 1.845293 1.488018  0.233659900  0.9084776000 1.0747420  0.0193754100  0.2102983701 "Ommnivore"
"625" 34 Ae 1.623228 1.959298 1.572670 -0.032834920  0.8155029000 1.3400645 -0.0392255800  1.4584072918 "Ommnivore"
"626" 34 Zv 1.563185 1.848153 1.441311 -0.198521200  0.6160908000 1.1715549  0.1957375000  0.1917548166 "Ommnivore"
"627" 34 Zo 1.644419 1.801253 1.400131 -0.093479370  0.5765082000 0.9714716  0.1939854000  1.3802319517 "Ommnivore"
"628" 34 La 1.618072 1.773377 1.405584 -0.386080900  1.1138300000 0.9712399  0.2501639000 -0.2413478312 "Ommnivore"
"629" 34 Ls 1.744017 1.743106 1.364555 -0.280289200  1.1365920000 1.1169403  0.1399702000  1.3854135984 "Ommnivore"
"630" 34 Lv 1.753936 1.810973 1.355099 -0.082761690  1.0218620000 1.0773884  0.1772606000 -0.7227454061 "Ommnivore"
"631" 35 Sa 1.931732 1.816060 1.435655 -0.244682000  0.7929881000 1.0826171  0.1187140000 -0.1416843394 "Carnivore"
"632" 35 Sh 1.907959 1.611047 1.421266 -0.113155900  0.7486449000 0.9478447  0.0627705100  1.0534250091 "Carnivore"
"633" 35 Tl 1.687329 1.517425 1.402510 -0.181451300  0.3251618000 0.7973135  0.2768579000 -0.1871776943 "Carnivore"
"634" 35 Mc 1.605127 1.424561 1.329906  0.088205470  0.6905124000 0.7727479  0.3027680000  0.4729861046 "Carnivore"
"635" 35 My 1.526582 1.477149 1.282300 -0.048029720  0.6855827000 0.9840009  0.3778757000 -1.0998473120 "Herbivore"
"636" 35 Pb 1.800474 1.573623 1.468130 -0.583264600  0.8627455000 0.6766990  0.2174307000 -0.3192503876 "Herbivore"
"637" 35 Ph 1.977881 1.656042 1.509099 -0.134589300  1.1494520000 0.7076451  0.2458748000  1.3410241550 "Herbivore"
"638" 35 Pg 1.931826 1.643484 1.447333 -0.321456400  1.0527100000 0.6597979  0.1790510000 -1.1632450146 "Herbivore"
"639" 35 Pa 1.708108 1.762565 1.408302 -0.331611500  0.9635982000 0.7875332  0.1728786000 -0.9470666101 "Herbivore"
"640" 35 Pm 1.746740 1.678373 1.581881  0.059277710  0.6937204000 0.8180810  0.1629833000  0.3691429475 "Ommnivore"
"641" 35 Tt 1.691261 1.626050 1.552528 -0.839364300  0.8731689000 1.1931651  0.1964364000  0.4132448728 "Ommnivore"
"642" 35 Ts 1.588138 1.618493 1.607345 -0.898242500  0.6981577000 1.0525441  0.1819242000 -0.1647967974 "Ommnivore"
"643" 35 Ae 1.622406 1.702912 1.548168 -0.642518700  0.4532583000 0.9347197  0.3751733000  1.7681491963 "Ommnivore"
"644" 35 Zv 1.559411 1.904598 1.425214 -0.010675410  0.7626478000 0.9457231  0.1813445000  0.5266080083 "Ommnivore"
"645" 35 Zo 1.757776 1.971544 1.477268  0.023681530  0.7643075000 0.8119787  0.0951068900 -0.4163851683 "Ommnivore"
"646" 35 La 1.932652 1.831896 1.430867 -0.356777600  0.5735016000 0.7610070  0.0174282400 -0.9654167625 "Ommnivore"
"647" 35 Ls 1.702813 1.845620 1.412129 -0.054060440  0.4395070000 0.6928202 -0.0453177600  0.1370823750 "Ommnivore"
"648" 35 Lv 1.802681 1.750980 1.424131 -0.546730900  0.4612367000 0.8008446  0.0397999100 -0.5623287157 "Ommnivore"
"649" 36 Sa 1.732757 1.910983 1.486070 -0.843080100  0.9228740000 1.1322942  0.1471881000  0.3745194113 "Carnivore"
"650" 36 Sh 1.955299 1.822806 1.468328 -0.440312100  0.9563009000 0.8993937  0.2409472000  1.9711981900 "Carnivore"
"651" 36 Tl 1.772036 1.840109 1.543792 -0.312643200  0.7289257000 1.2292960  0.4266325000 -1.2085376505 "Carnivore"
"652" 36 Mc 1.703574 1.768313 1.570916 -0.318691400  0.5664304000 1.1428107  0.3200370000 -1.0010222087 "Carnivore"
"653" 36 My 1.734034 1.818635 1.561918 -0.231223100  1.0769500000 1.0738555  0.1649455000 -2.1911159677 "Herbivore"
"654" 36 Pb 1.722967 1.667128 1.343980  0.136562000  0.5774247000 1.2036805  0.2361875000 -0.5341328695 "Herbivore"
"655" 36 Ph 1.797456 1.775329 1.335745  0.116326600  0.5348346000 1.1546835  0.5745914000  1.2726733082 "Herbivore"
"656" 36 Pg 1.821522 1.762123 1.367182  0.018897990  0.5668727000 1.1744255  0.6152070000 -0.1598979667 "Herbivore"
"657" 36 Pa 1.535656 1.820244 1.419148  0.150071400  0.5423107000 1.2148910  0.4920424000  0.7983034406 "Herbivore"
"658" 36 Pm 1.687366 1.620234 1.369879 -0.126607100  0.6005356000 1.4236854  0.3697129000 -1.9110395376 "Ommnivore"
"659" 36 Tt 1.895851 1.819890 1.415233 -0.182571100  0.6677797000 1.3417632  0.4690102000 -0.9265097507 "Ommnivore"
"660" 36 Ts 1.993080 1.703916 1.458358 -0.557480400  0.6813583000 1.2832329  0.4527427000 -1.3908978701 "Ommnivore"
"661" 36 Ae 2.005448 1.652552 1.487821 -0.175044700  1.0403010000 1.3302911  0.5424121000 -1.1388852375 "Ommnivore"
"662" 36 Zv 1.813314 1.724146 1.436354 -1.010323000  0.5628392000 1.1195210  0.4994730000  0.9474335830 "Ommnivore"
"663" 36 Zo 1.786861 1.687148 1.481505 -0.796778900  0.7435462000 1.3011450  0.4282598000  0.0063306697 "Ommnivore"
"664" 36 La 1.678365 1.680188 1.477208 -0.414412000  0.5895280000 1.2728999  0.1658694000  0.8332613242 "Ommnivore"
"665" 36 Ls 1.657319 1.677061 1.460460 -0.478778100  0.6721833000 1.3409427  0.2060902000  0.9100952049 "Ommnivore"
"666" 36 Lv 1.764856 1.813558 1.455830 -0.673276300  0.5843371000 1.0514113  0.3565140000 -1.3960327677 "Ommnivore"
"667" 37 Sa 1.796348 1.582698 1.273276 -0.492802700  0.3913745000 0.9099209  0.3515842000 -0.0171127320 "Carnivore"
"668" 37 Sh 1.791013 1.888533 1.219648 -0.254577800  0.7368948000 0.8097534  0.0998316200  0.4696041294 "Carnivore"
"669" 37 Tl 1.892312 1.944620 1.336306 -0.311070600  0.1879252000 0.9529728  0.4731874000 -1.5009769724 "Carnivore"
"670" 37 Mc 1.757162 2.004986 1.399711  0.005701176  0.2830738000 0.9479751  0.7720813000  0.5434353067 "Carnivore"
"671" 37 My 1.823849 2.026006 1.327532 -0.283585000  0.3293662000 1.0150832  0.6572629000  0.5148593548 "Herbivore"
"672" 37 Pb 1.678566 2.081946 1.410073  0.044564310  0.2905310000 0.9188754  0.5465554000  1.6365352259 "Herbivore"
"673" 37 Ph 1.694170 1.964808 1.389623 -0.119481400  0.3430203000 1.1058020  0.4512074000 -0.4813030771 "Herbivore"
"674" 37 Pg 1.641712 1.936952 1.391651 -0.445033100  0.3409824000 0.9628965  0.3231580000 -1.6834898503 "Herbivore"
"675" 37 Pa 1.757021 2.165936 1.477183 -0.268680500  0.4401269000 0.9441057  0.4569888000  0.1019176855 "Herbivore"
"676" 37 Pm 1.683476 1.928120 1.397635  0.013612940  0.4281261000 1.0598445  0.3595147000  0.7116111823 "Ommnivore"
"677" 37 Tt 1.899062 1.882727 1.435819  0.390311500  0.6537962000 1.0020192  0.3033494000 -0.7347455444 "Ommnivore"
"678" 37 Ts 1.867589 1.739974 1.403617 -0.082038570  0.6309494000 0.9271855  0.3543032000 -1.0385962414 "Ommnivore"
"679" 37 Ae 1.877417 1.862113 1.468830 -0.273656300  0.4855303000 1.0780416  0.4764008000  0.0906149639 "Ommnivore"
"680" 37 Zv 1.978767 1.847600 1.582144 -0.465703300  0.2728226000 1.1315205  0.0974916000  0.2355343001 "Ommnivore"
"681" 37 Zo 2.055558 1.809308 1.608827 -0.519762500  0.3219419000 1.0696682  0.2364527000 -0.2287005385 "Ommnivore"
"682" 37 La 1.790453 1.863266 1.539065 -0.122741000  0.8179878000 0.9825158  0.0611035100  0.1285697512 "Ommnivore"
"683" 37 Ls 1.851134 1.789065 1.396284 -0.149063100  0.7119894000 1.0394405  0.0610894100 -0.7910345888 "Ommnivore"
"684" 37 Lv 1.939667 1.947993 1.411844  0.047624330  0.8241735000 1.0588719  0.0959249400 -0.5440759591 "Ommnivore"
"685" 38 Sa 1.924187 1.605772 1.441467  0.046673640  1.0529580000 1.1618905  0.1377289000  1.7336947705 "Carnivore"
"686" 38 Sh 1.862452 1.854384 1.384410 -0.049264880  0.5140984000 0.9673847 -0.0458826400  0.8636674868 "Carnivore"
"687" 38 Tl 1.635355 1.681142 1.289839 -0.414871800  0.2611269000 0.9256418  0.2840691000  0.7282827286 "Carnivore"
"688" 38 Mc 1.753515 1.938671 1.304852 -0.087743520  0.4450435000 0.9843968  0.0616333900  0.5484549143 "Carnivore"
"689" 38 My 1.658287 1.862863 1.263061 -0.701507900  0.2212201000 0.9970829  0.0867523900  0.8876545735 "Herbivore"
"690" 38 Pb 1.486748 1.782982 1.341342 -0.034526670  0.3256024000 0.9499493  0.2611281000  0.4556491225 "Herbivore"
"691" 38 Ph 1.463216 1.652188 1.395851 -0.362241500  0.0444813700 0.8778575  0.1882946000 -0.4260410923 "Herbivore"
"692" 38 Pg 1.533592 1.653583 1.309288 -0.157542300  0.2446690000 0.9063619  0.1090195000  1.5555685996 "Herbivore"
"693" 38 Pa 1.415626 1.675779 1.424896  0.056187810  0.0545522900 0.9304198  0.2407992000 -0.6196676214 "Herbivore"
"694" 38 Pm 1.569033 1.619803 1.281274 -0.200289200  0.2951146000 1.0103073  0.1716845000 -0.4811254202 "Ommnivore"
"695" 38 Tt 1.649557 1.663729 1.413508 -0.700750600 -0.1051532000 1.1379313  0.5972208000  0.7580154051 "Ommnivore"
"696" 38 Ts 1.664101 1.724876 1.470171 -0.693507400 -0.3372485000 1.0937231  0.6047050000  1.2099085373 "Ommnivore"
"697" 38 Ae 1.680844 1.801677 1.304374 -0.508513500  0.2847760000 0.9134519  0.4176905000  1.0356697342 "Ommnivore"
"698" 38 Zv 1.782202 1.817485 1.423089  0.109313700  0.4283630000 0.7737849  0.2356520000 -0.8523137853 "Ommnivore"
"699" 38 Zo 1.779766 1.895912 1.492325  0.291377700  0.4041580000 0.7894118  0.1785435000  0.3692864162 "Ommnivore"
"700" 38 La 1.885671 1.787870 1.491237  0.232091500  0.4816439000 0.9961530  0.5362271000  0.1031471159 "Ommnivore"
"701" 38 Ls 1.737045 1.962017 1.540209  0.328850000  0.4736925000 0.6687826  0.4007711000 -1.2631464907 "Ommnivore"
"702" 38 Lv 1.845278 1.885308 1.585240  0.418372900  0.6524058000 0.8859171  0.4309462000 -0.7395980920 "Ommnivore"
"703" 39 Sa 1.820758 1.744608 1.389664 -0.470704700  0.6166357000 0.9881402  0.0713438800 -0.4896117618 "Carnivore"
"704" 39 Sh 1.710556 1.767802 1.318589 -0.103565100  0.8347636000 0.7815584 -0.0508954500 -0.4930668861 "Carnivore"
"705" 39 Tl 1.996457 1.770925 1.502682 -0.523057400  0.8706286000 1.1144847  0.2145205000 -1.2508021901 "Carnivore"
"706" 39 Mc 1.971293 1.915300 1.467221 -0.502950900  0.7821096000 1.0936423  0.4185395000 -0.7185249138 "Carnivore"
"707" 39 My 2.072303 2.025999 1.343416 -0.837707400  0.9329924000 1.1968422  0.2885503000  1.1725247366 "Herbivore"
"708" 39 Pb 1.876484 1.755937 1.436665 -0.691605200  1.2802590000 1.1070020  0.1992805000 -1.6111535279 "Herbivore"
"709" 39 Ph 1.771240 1.889730 1.538982 -0.893858600  1.2574720000 0.9623623  0.1505596000  0.5944006432 "Herbivore"
"710" 39 Pg 1.964291 1.865915 1.524841 -0.688806900  1.2076550000 0.9645283  0.3849324000  1.3629063569 "Herbivore"
"711" 39 Pa 1.812463 1.818725 1.512355 -0.630668900  1.1897340000 1.0414027  0.1991138000  1.3444601049 "Herbivore"
"712" 39 Pm 1.783563 1.880502 1.465262 -0.458880600  0.8341105000 1.1337220  0.0761878200 -0.9511366543 "Ommnivore"
"713" 39 Tt 1.640244 1.930081 1.553247  0.101500600  0.9603582000 1.1004639  0.0259753100 -1.1942378652 "Ommnivore"
"714" 39 Ts 1.537822 1.877199 1.480427  0.409020900  1.0325470000 0.9413485  0.1370051000  0.3935227990 "Ommnivore"
"715" 39 Ae 1.689710 1.772255 1.586791  0.158875600  0.6468117000 1.0559189 -0.1383687000  0.6057135995 "Ommnivore"
"716" 39 Zv 1.747136 1.696605 1.381957 -0.435604900  0.9444151000 1.1507624  0.0312136700 -0.3992761184 "Ommnivore"
"717" 39 Zo 1.842323 1.675177 1.378374 -0.607584300  0.9201786000 1.1069357  0.0128571100  0.2231082869 "Ommnivore"
"718" 39 La 1.749812 1.668127 1.556849 -0.272338700  0.5481379000 1.1411031 -0.0276604600 -0.0581530241 "Ommnivore"
"719" 39 Ls 1.741013 1.689098 1.466314 -0.420905700  0.3911263000 1.2624065 -0.3333472000  0.1627008281 "Ommnivore"
"720" 39 Lv 1.682803 1.734079 1.408215 -0.445092400  0.6765574000 1.2432615 -0.2613374000 -0.1133247927 "Ommnivore"
"721" 40 Sa 1.716570 1.726944 1.467312 -0.636878100  0.6744016000 1.1536803  0.0402059300  1.7690615743 "Carnivore"
"722" 40 Sh 1.709822 1.729027 1.530109 -0.841868800  0.5702836000 0.9507786 -0.0351700400 -2.0181019585 "Carnivore"
"723" 40 Tl 1.855494 2.043455 1.310855 -0.303757000  0.7401962000 1.2130700  0.2530679000 -1.0549065531 "Carnivore"
"724" 40 Mc 1.779507 1.963108 1.307354 -0.411847000  0.8195331000 1.2337578  0.2837305000  1.2955809346 "Carnivore"
"725" 40 My 1.951800 1.981061 1.363970 -0.417742700  0.6101353000 1.1748893  0.2850185000  1.0702401898 "Herbivore"
"726" 40 Pb 2.062306 1.908349 1.438159 -0.677499000  1.1058220000 0.9456782  0.1161077000 -1.2811096466 "Herbivore"
"727" 40 Ph 1.984779 1.782150 1.452487 -0.710838500  1.3492520000 0.9912902  0.0256254300 -0.0389722692 "Herbivore"
"728" 40 Pg 1.936315 1.729987 1.489748 -0.555875800  1.1951260000 0.9639669  0.1823516000  0.6193875599 "Herbivore"
"729" 40 Pa 2.076928 1.783968 1.409473 -0.603894200  1.3383190000 0.8985105  0.0898653600  1.5240111536 "Herbivore"
"730" 40 Pm 2.086840 1.847430 1.365648 -0.312149000  1.0737640000 0.8775033  0.1430157000 -0.8953725799 "Ommnivore"
"731" 40 Tt 2.068381 2.061109 1.473726 -0.387463900  0.8342193000 0.9828380 -0.2606133000  0.1758828530 "Ommnivore"
"732" 40 Ts 2.048138 2.094074 1.492372 -0.466982800  0.9834037000 0.9612826 -0.2530017000  0.7057910743 "Ommnivore"
"733" 40 Ae 1.812151 1.715198 1.425310 -0.465066300  1.0254750000 0.9284849 -0.0005299604 -0.3478255702 "Ommnivore"
"734" 40 Zv 1.869299 1.644769 1.386910 -0.625020100  0.9126534000 0.9270846 -0.0013738770  0.1257234580 "Ommnivore"
"735" 40 Zo 1.841535 1.683557 1.399365 -0.680903900  1.1432530000 0.9281896 -0.0429079300 -1.7469972988 "Ommnivore"
"736" 40 La 1.883897 1.704104 1.403894 -0.426238100  0.9397509000 0.9512815 -0.2989590000 -0.0824643221 "Ommnivore"
"737" 40 Ls 2.048939 1.696531 1.447824 -0.429783800  0.8438381000 0.9849937 -0.3673485000  0.5375961222 "Ommnivore"
"738" 40 Lv 1.985143 1.889006 1.469015 -0.791641300  0.9118515000 1.1028573 -0.4612241000 -2.0084238617 "Ommnivore"
"739" 41 Sa 1.811856 1.648215 1.397187 -0.879889900  0.6328020000 1.0218529  0.3939100000  1.2433590448 "Carnivore"
"740" 41 Sh 1.782970 1.673051 1.395199 -0.363138800  0.7850538000 0.9685721  0.3651143000 -1.3132699278 "Carnivore"
"741" 41 Tl 1.820667 1.769663 1.538268 -0.194249900  1.1235330000 0.8387928 -0.0252948400  0.1024007417 "Carnivore"
"742" 41 Mc 1.828196 1.713485 1.488748 -0.469220100  0.7279775000 0.9676201  0.1023055000 -0.3475344021 "Carnivore"
"743" 41 My 1.885944 1.689443 1.513128 -0.375116700  0.8059283000 1.0075249  0.1674829000  0.3090938027 "Herbivore"
"744" 41 Pb 1.587454 1.523779 1.509359 -0.218171500  0.8344455000 0.8992086 -0.0050957000  1.4791322488 "Herbivore"
"745" 41 Ph 1.668489 1.579164 1.436246 -0.139981300  1.0428240000 0.8600586 -0.1083402000 -0.0209938648 "Herbivore"
"746" 41 Pg 1.694669 1.616143 1.511973 -0.084319390  0.8861823000 0.8438475 -0.0196265100  0.5140020624 "Herbivore"
"747" 41 Pa 1.698315 1.714540 1.351497 -0.342750100  0.9915710000 0.8316816  0.1435469000 -0.0545730296 "Herbivore"
"748" 41 Pm 1.521891 1.755676 1.552321 -0.434253800  0.8581428000 0.9970376  0.0391161500  0.7736918207 "Ommnivore"
"749" 41 Tt 1.819336 1.749983 1.407837 -0.949538800  0.5750875000 0.7394174  0.0891424700 -0.1318478837 "Ommnivore"
"750" 41 Ts 1.862801 1.731180 1.481118 -0.857921700  0.7834830000 0.7177389  0.0160289500  1.3123044665 "Ommnivore"
"751" 41 Ae 1.917530 1.928651 1.404719 -0.475600800  0.7900998000 1.0449886  0.0462913000 -0.7310821710 "Ommnivore"
"752" 41 Zv 1.721039 1.687926 1.469890 -0.295070700  0.7280087000 1.0445403  0.1294463000 -1.2774414014 "Ommnivore"
"753" 41 Zo 1.729746 1.586874 1.564831 -0.099323840  0.9012976000 1.1108285  0.0845927800 -0.0537203648 "Ommnivore"
"754" 41 La 1.592127 1.723153 1.464417 -0.314677500  0.7416265000 1.0200635  0.1017524000 -1.2903683533 "Ommnivore"
"755" 41 Ls 1.421954 1.754936 1.499199 -0.743514500  1.0897960000 1.0027160  0.0487312400  0.6406528733 "Ommnivore"
"756" 41 Lv 1.495867 1.798425 1.402442 -0.406927900  1.0410690000 1.1810942  0.0129584900 -1.8009846856 "Ommnivore"
"757" 42 Sa 1.813561 1.745196 1.459725 -0.492019900  0.8310707000 1.0990688  0.2819445000 -0.3186091466 "Carnivore"
"758" 42 Sh 1.917332 1.807934 1.457768 -0.453431800  0.8874825000 1.0393117  0.3685176000 -1.2437075506 "Carnivore"
"759" 42 Tl 1.712212 1.849900 1.370813 -0.520594700  0.3880590000 1.0258886  0.0273872100  0.1471799841 "Carnivore"
"760" 42 Mc 1.654568 2.031305 1.383095 -0.244489500  0.5010052000 0.7347400  0.5250255000 -0.0130685922 "Carnivore"
"761" 42 My 1.715037 2.017660 1.307449 -0.105228900  0.4350707000 0.8939355  0.2664243000 -0.0923475603 "Herbivore"
"762" 42 Pb 2.038210 2.024008 1.409764  0.029946530  0.3056189000 1.3094731  0.2298255000  0.9988468925 "Herbivore"
"763" 42 Ph 1.970411 1.919188 1.424925 -0.045846320  0.4156189000 1.3781676  0.1112589000 -0.2439803986 "Herbivore"
"764" 42 Pg 2.060271 1.901617 1.347656 -0.094702630  0.2199514000 1.3875300  0.0065860600 -0.0045971262 "Herbivore"
"765" 42 Pa 2.158917 1.879500 1.364364  0.318591700  0.2718692000 1.4377178  0.1086946000  0.4821516943 "Herbivore"
"766" 42 Pm 1.843861 1.926552 1.470800 -0.365156400  0.1936229000 1.1942857  0.1899707000  1.3536000393 "Ommnivore"
"767" 42 Tt 1.971531 1.942526 1.521678 -1.011412000  0.8297099000 1.0897659  0.1553278000 -1.0363216277 "Ommnivore"
"768" 42 Ts 1.822595 1.893870 1.338314 -0.841041200  0.9920432000 1.2530710 -0.1599675000 -2.1495787649 "Ommnivore"
"769" 42 Ae 1.795360 1.754845 1.546454 -0.535596000  0.6645356000 1.0548711 -0.0624255800 -1.3151315673 "Ommnivore"
"770" 42 Zv 1.758120 1.920953 1.583880 -0.429924400  0.3131018000 1.2168877  0.1658642000 -0.6301139349 "Ommnivore"
"771" 42 Zo 1.860403 1.831993 1.491473 -0.306112800  0.4719325000 1.1977568  0.1007189000  0.1821760288 "Ommnivore"
"772" 42 La 1.880650 1.552540 1.516534 -0.190540900  0.7684229000 1.2598285  0.1209372000 -0.2435269548 "Ommnivore"
"773" 42 Ls 1.704836 1.791304 1.601304 -0.393891800  0.5329179000 1.0650436  0.2141251000  1.6279710166 "Ommnivore"
"774" 42 Lv 1.747361 1.609565 1.522762 -0.314485900  0.1784510000 0.9559059  0.2599633000 -0.0512717130 "Ommnivore"
"775" 43 Sa 1.929501 1.751066 1.395065 -0.519024800  0.3651022000 0.9920345  0.1601047000 -0.2003547847 "Carnivore"
"776" 43 Sh 1.942102 1.582838 1.321594 -0.570755100  0.4231744000 1.0170513  0.2112178000  0.4484756272 "Carnivore"
"777" 43 Tl 1.942766 1.930313 1.197602  0.007252880  0.5917598000 0.9561144  0.1200295000 -2.3648395752 "Carnivore"
"778" 43 Mc 2.179002 2.082847 1.231670 -0.103231000  0.7494200000 0.8623498  0.2340948000  1.4510388677 "Carnivore"
"779" 43 My 2.062171 2.117438 1.278099  0.043212810  0.9084295000 1.0011373  0.3318163000  0.2591014781 "Herbivore"
"780" 43 Pb 2.024471 1.812967 1.395101 -0.196880700  1.0120560000 0.9221354  0.3761144000  0.7516365647 "Herbivore"
"781" 43 Ph 1.894792 1.678574 1.429360 -0.746071600  0.7553276000 1.0352371  0.3780216000  0.5099515160 "Herbivore"
"782" 43 Pg 1.955215 1.701243 1.350328 -0.607420700  0.5997272000 1.0755387  0.4143794000 -0.4205429215 "Herbivore"
"783" 43 Pa 1.979372 1.703501 1.338247 -0.246214900  0.8275954000 0.8670957  0.3179224000  0.1624389382 "Herbivore"
"784" 43 Pm 1.978121 1.878426 1.367687 -0.117554900  0.6408207000 1.1102651  0.4472043000  1.8950666973 "Ommnivore"
"785" 43 Tt 1.841815 2.101695 1.446243 -0.503370100  0.8556719000 0.8729354  0.1431415000 -1.2449619414 "Ommnivore"
"786" 43 Ts 2.126239 1.891486 1.396182 -0.521659000  1.0736180000 0.9693153  0.1644724000  0.7621264481 "Ommnivore"
"787" 43 Ae 1.775182 2.005644 1.338794 -0.344248200  0.4633134000 0.9688910  0.0003192881 -0.7161932991 "Ommnivore"
"788" 43 Zv 2.180969 1.597403 1.400374  0.158867600  0.7325214000 1.0560980  0.2358241000  0.1464763989 "Ommnivore"
"789" 43 Zo 2.145970 1.575776 1.464915 -0.142327600  0.7526486000 1.0771301  0.2716205000 -0.6367802425 "Ommnivore"
"790" 43 La 1.963566 1.778507 1.457088 -0.278981300  0.9611902000 1.1348576  0.0729515000 -0.7412602642 "Ommnivore"
"791" 43 Ls 2.042937 1.681555 1.371744 -0.589370600  0.8921765000 1.1050505  0.0177623000 -1.0185475953 "Ommnivore"
"792" 43 Lv 1.942338 1.764323 1.378776 -0.426774800  0.9902201000 1.1460676  0.3901550000  0.6619470745 "Ommnivore"
"793" 44 Sa 1.955417 1.881795 1.473133  0.076509400  0.6570775000 1.1980518  0.2101269000 -1.4901252300 "Carnivore"
"794" 44 Sh 1.922723 1.779147 1.460040  0.048530560  0.7831551000 1.0019308 -0.0155878600 -0.0052746357 "Carnivore"
"795" 44 Tl 1.732951 1.965252 1.554315 -0.646715900  0.8309331000 1.1204144 -0.2560878000  1.2398020504 "Carnivore"
"796" 44 Mc 1.708522 1.971722 1.599222 -0.803964600  0.9339725000 1.0988869 -0.0042654000  0.1366664890 "Carnivore"
"797" 44 My 1.711440 1.843738 1.569287 -0.909074300  0.8065889000 1.0622575 -0.1581479000  0.4549448719 "Herbivore"
"798" 44 Pb 1.995012 1.598634 1.584980 -0.544899900  1.2815990000 1.1212889 -0.4285683000 -0.9686564521 "Herbivore"
"799" 44 Ph 1.854114 1.609821 1.662840 -0.220041500  1.3055800000 0.9452886 -0.2245859000  0.9327376611 "Herbivore"
"800" 44 Pg 1.855453 1.466649 1.546758 -0.441842300  1.4917050000 0.9580958 -0.1562289000  0.1943436672 "Herbivore"
"801" 44 Pa 1.888759 1.588583 1.536127 -0.530947000  1.2332640000 1.0313149 -0.2397567000  0.8161423995 "Herbivore"
"802" 44 Pm 1.890271 1.639143 1.516495 -0.816876500  1.1975780000 0.9192204 -0.1338065000 -0.8340385116 "Ommnivore"
"803" 44 Tt 1.465948 1.580170 1.533713 -0.435503900  0.7782017000 1.5402366  0.0685474600  0.1777717710 "Ommnivore"
"804" 44 Ts 1.511041 1.432830 1.534563 -0.555513900  0.9039806000 1.3213132  0.0206190300  0.1966390015 "Ommnivore"
"805" 44 Ae 1.627673 1.757657 1.535120 -0.364276500  0.9350243000 1.0842939 -0.1195053000  0.2556989682 "Ommnivore"
"806" 44 Zv 1.844458 1.963706 1.411371 -0.536575300  0.9871151000 1.2251348  0.1193235000 -0.3841584587 "Ommnivore"
"807" 44 Zo 1.803654 1.920329 1.400667 -0.569714900  0.9080957000 1.3628416  0.2489677000  1.3726746643 "Ommnivore"
"808" 44 La 1.821966 1.764889 1.385565 -0.441120200  0.7997610000 1.1914012  0.3576304000  0.7683423870 "Ommnivore"
"809" 44 Ls 1.736197 1.783477 1.505906 -0.671700400  0.7550886000 0.8941793  0.2796177000  0.1678355469 "Ommnivore"
"810" 44 Lv 1.622550 1.758127 1.477389 -0.222344900  0.9522246000 1.0080944  0.2541981000 -1.1827177827 "Ommnivore"
"811" 45 Sa 1.837727 1.556920 1.391067 -0.361415100  0.4869241000 1.1985535  0.3281683000 -0.0156143561 "Carnivore"
"812" 45 Sh 1.945428 1.774645 1.442774 -0.142581200  0.8749300000 0.9542527  0.0981733400 -0.4382221864 "Carnivore"
"813" 45 Tl 1.896663 1.598669 1.465556 -0.219557200  0.7373969000 0.8898337 -0.0453504800  1.3233459244 "Carnivore"
"814" 45 Mc 1.779789 1.572052 1.536656 -0.179091200  0.6023039000 1.1237074 -0.1281983000  0.0846581904 "Carnivore"
"815" 45 My 1.854330 1.731343 1.545354 -0.241668000  0.6337508000 1.0694445 -0.0643905900  0.2344631763 "Herbivore"
"816" 45 Pb 1.814828 1.740280 1.511409 -0.002251399  0.3721889000 0.6762645 -0.2895343000  1.7612433890 "Herbivore"
"817" 45 Ph 1.836891 1.851993 1.506468 -0.550258900  0.4145290000 0.7534184 -0.1569586000 -0.5726733379 "Herbivore"
"818" 45 Pg 1.885766 1.869267 1.508921 -0.313893400  0.6547168000 0.8098588 -0.1406068000  0.0430865159 "Herbivore"
"819" 45 Pa 1.851588 1.881605 1.569676 -0.191215400  0.5573269000 0.9316618 -0.1574552000  0.3303984582 "Herbivore"
